Piazzata,Chiuse,Dettagli,Tipo,Quota,Puntata (€),Responsabilità (€),Profitto/Perdita,Stato
08-feb-26 11:21:23,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417770730132 | ID Scommessa AdM bc000000003fbfb9c909,Punta,1.62,"4,50", -- ," -4,50 ",Persa
08-feb-26 11:29:24,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417771279249 | ID Scommessa AdM bc000000002322d7560a,Punta,1.64,"3,00", -- ," -3,00 ",Persa
08-feb-26 11:30:24,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417771350682 | ID Scommessa AdM bc0000000061f3a19b08,Punta,1.72,"5,00", -- ," -5,00 ",Persa
08-feb-26 11:31:24,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417771427588 | ID Scommessa AdM bc000000003fc00aac09,Punta,1.73,"4,00", -- ," -4,00 ",Persa
08-feb-26 11:33:24,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417771599471 | ID Scommessa AdM bc000000003fc0227209,Punta,1.68,"3,00", -- ," -3,00 ",Persa
08-feb-26 11:35:23,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417771767553 | ID Scommessa AdM bc0000000061f3d9e608,Punta,1.61,"3,00", -- ," -3,00 ",Persa
08-feb-26 11:37:24,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417771958380 | ID Scommessa AdM bc0000000061f3f08108,Punta,1.74,"5,00", -- ," -5,00 ",Persa
08-feb-26 11:39:23,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417772135385 | ID Scommessa AdM bc0000000061f4026d08,Punta,1.77,"3,50", -- ," -3,50 ",Persa
08-feb-26 11:40:23,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417772223013 | ID Scommessa AdM bc00000000232348a20a,Punta,1.72,"5,00", -- ," -5,00 ",Persa
08-feb-26 11:41:24,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417772311238 | ID Scommessa AdM bc000000003fc0734b09,Punta,1.78,"3,00", -- ," -3,00 ",Persa
08-feb-26 11:43:23,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417772488449 | ID Scommessa AdM bc00000000232368140a,Punta,1.80,"4,50", -- ," -4,50 ",Persa
08-feb-26 11:45:23,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417772676577 | ID Scommessa AdM bc0000000061f4432508,Punta,2.85,"3,00", -- ," -3,00 ",Persa
08-feb-26 11:47:24,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417772874416 | ID Scommessa AdM bc000000003fc0becb09,Punta,3.30,"2,50", -- ," -2,50 ",Persa
08-feb-26 11:49:25,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417773033426 | ID Scommessa AdM bc000000003fc0d1ad09,Punta,3.75,"2,50", -- ," -2,50 ",Persa
08-feb-26 11:51:24,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417773168329 | ID Scommessa AdM bc0000000061f4850a08,Punta,3.45,"2,50", -- ," -2,50 ",Persa
08-feb-26 11:55:24,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417773471177 | ID Scommessa AdM bc000000002323e3d40a,Punta,3.05,"2,50", -- ," -2,50 ",Persa
08-feb-26 12:05:24,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417774340173 | ID Scommessa AdM bc00000000232453ba0a,Punta,2.94,"2,00", -- ," -2,00 ",Persa
08-feb-26 12:09:24,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417774735747 | ID Scommessa AdM bc0000000061f5465b08,Punta,2.73,"4,50", -- ," -4,50 ",Persa
08-feb-26 12:11:24,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417774951417 | ID Scommessa AdM bc0000000023249ef10a,Punta,2.20,"4,00", -- ," -4,00 ",Persa
08-feb-26 12:13:24,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417775163832 | ID Scommessa AdM bc000000002324b89a0a,Punta,2.02,"2,00", -- ," -2,00 ",Persa
08-feb-26 12:14:24,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417775270698 | ID Scommessa AdM bc000000003fc1e61c09,Punta,2.02,"2,00", -- ," -2,00 ",Persa
08-feb-26 12:15:24,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417775388561 | ID Scommessa AdM bc000000003fc1f4a209,Punta,2.02,"2,00", -- ," -2,00 ",Persa
08-feb-26 12:17:24,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417775590740 | ID Scommessa AdM bc000000002324efa30a,Punta,1.98,"2,00", -- ," -2,00 ",Persa
08-feb-26 12:18:24,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417775705625 | ID Scommessa AdM bc000000003fc21e0309,Punta,1.87,"5,00", -- ," -5,00 ",Persa
08-feb-26 12:22:24,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417776165529 | ID Scommessa AdM bc0000000061f5f87c08,Punta,2.66,"2,00", -- ," -2,00 ",Persa
08-feb-26 12:24:24,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417776391988 | ID Scommessa AdM bc000000003fc275ca09,Punta,3.14,"3,00", -- ," -3,00 ",Persa
08-feb-26 12:25:25,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417776506793 | ID Scommessa AdM bc0000000061f6240408,Punta,3.05,"2,00", -- ," -2,00 ",Persa
08-feb-26 12:26:24,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417776621574 | ID Scommessa AdM bc000000003fc2917b09,Punta,3.35,"3,00", -- ," -3,00 ",Persa
08-feb-26 12:28:24,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417776859107 | ID Scommessa AdM bc0000000023258fce0a,Punta,4.10,"2,00", -- ," -2,00 ",Persa
08-feb-26 12:37:24,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417778053349 | ID Scommessa AdM bc0000000061f6f21408,Punta,2.18,"2,00", -- ," -2,00 ",Persa
08-feb-26 12:38:24,08-feb-26 14:05:07,L Samsonova - Frech Frech-Esito Finale | ID scommessa Betfair 1:417778203436 | ID Scommessa AdM bc00000000232640380a,Punta,2.14,"2,00", -- ," 2,28 ",Vinta
08-feb-26 12:41:24,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417778602871 | ID Scommessa AdM bc000000003fc3960109,Punta,2.06,"2,00", -- ," -2,00 ",Persa
08-feb-26 12:45:24,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417779116256 | ID Scommessa AdM bc000000003fc3d8d309,Punta,1.92,"2,00", -- ," -2,00 ",Persa
08-feb-26 12:47:25,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417779378631 | ID Scommessa AdM bc0000000061f79fc408,Punta,1.61,"2,00", -- ," -2,00 ",Persa
08-feb-26 12:51:26,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417779850491 | ID Scommessa AdM bc000000002327180d0a,Punta,1.60,"2,00", -- ," -2,00 ",Persa
08-feb-26 12:53:24,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417780058075 | ID Scommessa AdM bc00000000232733640a,Punta,1.81,"2,00", -- ," -2,00 ",Persa
08-feb-26 12:54:25,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417780172473 | ID Scommessa AdM bc000000003fc4622609,Punta,1.84,"4,00", -- ," -4,00 ",Persa
08-feb-26 12:56:25,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417780397812 | ID Scommessa AdM bc000000003fc481e809,Punta,2.02,"2,50", -- ," -2,50 ",Persa
08-feb-26 12:58:24,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417780619937 | ID Scommessa AdM bc00000000232787420a,Punta,1.91,"2,00", -- ," -2,00 ",Persa
08-feb-26 12:59:24,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417780728263 | ID Scommessa AdM bc00000000232795db0a,Punta,2.44,"2,50", -- ," -2,50 ",Persa
08-feb-26 13:02:24,08-feb-26 14:05:07,L Samsonova - Frech Frech-Esito Finale | ID scommessa Betfair 1:417781182555 | ID Scommessa AdM bc000000003fc4eea609,Punta,1.43,"2,00", -- ," 0,86 ",Vinta
08-feb-26 13:03:25,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417781329776 | ID Scommessa AdM bc000000002327ea460a,Punta,2.84,"2,00", -- ," -2,00 ",Persa
08-feb-26 13:05:25,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417781605759 | ID Scommessa AdM bc0000000061f8c7ed08,Punta,5.00,"4,00", -- ," -4,00 ",Persa
08-feb-26 13:06:25,08-feb-26 14:05:07,L Samsonova - Frech L Samsonova-Esito Finale | ID scommessa Betfair 1:417781766399 | ID Scommessa AdM bc000000003fc53db209,Punta,4.10,"2,00", -- ," -2,00 ",Persa
08-feb-26 12:07:24,08-feb-26 13:49:04,Pe Stearns - Zvonareva Zvonareva-Esito Finale | ID scommessa Betfair 1:417774534350 | ID Scommessa AdM bc0000000061f52d6a08,Punta,3.60,"4,00", -- ," 10,40 ",Vinta
08-feb-26 12:49:24,08-feb-26 13:49:04,Pe Stearns - Zvonareva Pe Stearns-Esito Finale | ID scommessa Betfair 1:417779610955 | ID Scommessa AdM bc000000003fc41a6909,Punta,1.95,"2,00", -- ," -2,00 ",Persa
08-feb-26 12:50:24,08-feb-26 13:49:04,Pe Stearns - Zvonareva Pe Stearns-Esito Finale | ID scommessa Betfair 1:417779730223 | ID Scommessa AdM bc0000000061f7cdbd08,Punta,1.90,"2,00", -- ," -2,00 ",Persa
08-feb-26 13:04:25,08-feb-26 13:49:04,Pe Stearns - Zvonareva Pe Stearns-Esito Finale | ID scommessa Betfair 1:417781467367 | ID Scommessa AdM bc000000003fc5164109,Punta,2.02,"2,50", -- ," -2,50 ",Persa
08-feb-26 11:32:24,08-feb-26 13:47:08,Boogaard - Grenier Grenier-Esito Finale | ID scommessa Betfair 1:417771514104 | ID Scommessa AdM bc0000000061f3b6fe08,Punta,1.80,"4,00", -- ," 3,20 ",Vinta
08-feb-26 11:36:24,08-feb-26 13:47:08,Boogaard - Grenier Boogaard-Esito Finale | ID scommessa Betfair 1:417771859067 | ID Scommessa AdM bc00000000232320a40a,Punta,2.10,"3,50", -- ," -3,50 ",Persa
08-feb-26 12:06:24,08-feb-26 13:47:08,Boogaard - Grenier Boogaard-Esito Finale | ID scommessa Betfair 1:417774441383 | ID Scommessa AdM bc000000003fc17b7709,Punta,1.64,"4,50", -- ," -4,50 ",Persa
08-feb-26 12:12:24,08-feb-26 13:47:08,Boogaard - Grenier Boogaard-Esito Finale | ID scommessa Betfair 1:417775048225 | ID Scommessa AdM bc0000000061f56d9308,Punta,1.83,"2,00", -- ," -2,00 ",Persa
08-feb-26 12:29:25,08-feb-26 13:47:08,Boogaard - Grenier Grenier-Esito Finale | ID scommessa Betfair 1:417776973188 | ID Scommessa AdM bc0000000061f65fea08,Punta,2.42,"2,00", -- ," 2,84 ",Vinta
08-feb-26 12:31:25,08-feb-26 13:47:08,Boogaard - Grenier Boogaard-Esito Finale | ID scommessa Betfair 1:417777234027 | ID Scommessa AdM bc000000003fc2e02009,Punta,1.81,"3,00", -- ," -3,00 ",Persa
08-feb-26 12:42:24,08-feb-26 13:47:08,Boogaard - Grenier Boogaard-Esito Finale | ID scommessa Betfair 1:417778737104 | ID Scommessa AdM bc000000003fc3a74509,Punta,1.27,"5,00", -- ," -5,00 ",Persa
08-feb-26 12:46:24,08-feb-26 13:47:08,Boogaard - Grenier Boogaard-Esito Finale | ID scommessa Betfair 1:417779250417 | ID Scommessa AdM bc000000003fc3e9e609,Punta,1.22,"2,00", -- ," -2,00 ",Persa
08-feb-26 12:55:25,08-feb-26 13:47:08,Boogaard - Grenier Boogaard-Esito Finale | ID scommessa Betfair 1:417780274430 | ID Scommessa AdM bc0000000061f8143208,Punta,1.34,"2,50", -- ," -2,50 ",Persa
08-feb-26 11:44:24,08-feb-26 12:55:51,Anadolu Efes - Pinar Karsiyaka Anadolu Efes-Vincente incontro | ID scommessa Betfair 1:417772576775 | ID Scommessa AdM bc0000000061f4368a08,Punta,1.01,"3,00", -- ," 0,03 ",Vinta
08-feb-26 12:39:24,08-feb-26 12:47:07,"Cagliari U20 - Inter U20 Over 3,5 goal-Over/Under 3,5 gol | ID scommessa Betfair 1:417778343695 | ID Scommessa AdM bc000000002326547c0a",Punta,2.04,"4,00", -- ," 4,16 ",Vinta
08-feb-26 12:43:24,08-feb-26 12:47:07,"Cagliari U20 - Inter U20 Over 3,5 goal-Over/Under 3,5 gol | ID scommessa Betfair 1:417778864557 | ID Scommessa AdM bc000000003fc3b6d009",Punta,2.32,"2,50", -- ," 3,30 ",Vinta
08-feb-26 10:33:23,08-feb-26 12:41:56,Faut - R Bertrand R Bertrand-Esito Finale | ID scommessa Betfair 1:417767930419 | ID Scommessa AdM bc0000000023217ed10a,Punta,1.67,"2,00", -- ," 1,34 ",Vinta
08-feb-26 10:43:24,08-feb-26 12:41:56,Faut - R Bertrand Faut-Esito Finale | ID scommessa Betfair 1:417768432326 | ID Scommessa AdM bc000000002321af940a,Punta,2.22,"2,00", -- ," -2,00 ",Persa
08-feb-26 10:47:23,08-feb-26 12:41:56,Faut - R Bertrand R Bertrand-Esito Finale | ID scommessa Betfair 1:417768626741 | ID Scommessa AdM bc0000000061f27fae08,Punta,1.78,"2,00", -- ," 1,56 ",Vinta
08-feb-26 10:48:23,08-feb-26 12:41:56,Faut - R Bertrand R Bertrand-Esito Finale | ID scommessa Betfair 1:417768663619 | ID Scommessa AdM bc000000003fbee20809,Punta,2.44,"2,00", -- ," 2,88 ",Vinta
08-feb-26 11:18:22,08-feb-26 12:41:56,Faut - R Bertrand Faut-Esito Finale | ID scommessa Betfair 1:417770536949 | ID Scommessa AdM bc000000003fbfa43309,Punta,2.18,"3,00", -- ," -3,00 ",Persa
08-feb-26 11:38:23,08-feb-26 12:41:56,Faut - R Bertrand Faut-Esito Finale | ID scommessa Betfair 1:417772045340 | ID Scommessa AdM bc00000000232334880a,Punta,1.87,"3,00", -- ," -3,00 ",Persa
08-feb-26 11:54:24,08-feb-26 12:41:56,Faut - R Bertrand R Bertrand-Esito Finale | ID scommessa Betfair 1:417773393137 | ID Scommessa AdM bc000000002323db2a0a,Punta,2.00,"4,50", -- ," 4,50 ",Vinta
08-feb-26 11:12:24,08-feb-26 12:36:54,"Cagliari U20 - Inter U20 Over 2,5 goal-Over/Under 2,5 gol | ID scommessa Betfair 1:417770118141 | ID Scommessa AdM bc0000000061f3162108",Punta,2.16,"4,50", -- ," 5,22 ",Vinta
08-feb-26 11:14:23,08-feb-26 12:36:54,"Cagliari U20 - Inter U20 Under 2,5 goal-Over/Under 2,5 gol | ID scommessa Betfair 1:417770266959 | ID Scommessa AdM bc00000000232262fc0a",Punta,1.76,"2,00", -- ," -2,00 ",Persa
08-feb-26 11:53:23,08-feb-26 12:36:54,"Cagliari U20 - Inter U20 Under 2,5 goal-Over/Under 2,5 gol | ID scommessa Betfair 1:417773320510 | ID Scommessa AdM bc000000003fc0f36309",Punta,4.80,"4,50", -- ," -4,50 ",Persa
08-feb-26 11:56:24,08-feb-26 12:36:54,"Cagliari U20 - Inter U20 Under 2,5 goal-Over/Under 2,5 gol | ID scommessa Betfair 1:417773572542 | ID Scommessa AdM bc000000002323f0bc0a",Punta,4.90,"3,00", -- ," -3,00 ",Persa
08-feb-26 11:58:23,08-feb-26 12:36:54,"Cagliari U20 - Inter U20 Under 2,5 goal-Over/Under 2,5 gol | ID scommessa Betfair 1:417773724570 | ID Scommessa AdM bc000000003fc1216a09",Punta,4.90,"2,50", -- ," -2,50 ",Persa
08-feb-26 12:02:23,08-feb-26 12:36:54,"Cagliari U20 - Inter U20 Under 2,5 goal-Over/Under 2,5 gol | ID scommessa Betfair 1:417774058705 | ID Scommessa AdM bc0000000061f4f3ad08",Punta,4.80,"2,00", -- ," -2,00 ",Persa
08-feb-26 12:03:23,08-feb-26 12:36:54,"Cagliari U20 - Inter U20 Under 2,5 goal-Over/Under 2,5 gol | ID scommessa Betfair 1:417774155385 | ID Scommessa AdM bc000000003fc15a9809",Punta,4.80,"3,00", -- ," -3,00 ",Persa
08-feb-26 12:04:24,08-feb-26 12:36:54,"Cagliari U20 - Inter U20 Under 2,5 goal-Over/Under 2,5 gol | ID scommessa Betfair 1:417774252302 | ID Scommessa AdM bc000000003fc164ae09",Punta,4.90,"4,00", -- ," -4,00 ",Persa
08-feb-26 12:30:24,08-feb-26 12:36:54,"Cagliari U20 - Inter U20 Under 2,5 goal-Over/Under 2,5 gol | ID scommessa Betfair 1:417777101383 | ID Scommessa AdM bc000000002325ae5c0a",Punta,2.46,"2,00", -- ," -2,00 ",Persa
08-feb-26 12:33:23,08-feb-26 12:36:54,"Cagliari U20 - Inter U20 Over 2,5 goal-Over/Under 2,5 gol | ID scommessa Betfair 1:417777491009 | ID Scommessa AdM bc000000003fc3025809",Punta,1.74,"2,00", -- ," 1,48 ",Vinta
08-feb-26 12:34:25,08-feb-26 12:36:54,"Cagliari U20 - Inter U20 Over 2,5 goal-Over/Under 2,5 gol | ID scommessa Betfair 1:417777633751 | ID Scommessa AdM bc0000000061f6ba0608",Punta,1.79,"3,00", -- ," 2,37 ",Vinta
08-feb-26 12:08:24,08-feb-26 12:20:31,"Keciorengucu - Bandirmaspor Under 0,5 goal-Over/Under 0,5 gol | ID scommessa Betfair 1:417774633045 | ID Scommessa AdM bc000000003fc194ff09",Punta,6.20,"0,19", -- ," -0,19 ",Persa
08-feb-26 11:25:23,08-feb-26 12:16:21,"Dobrudzha - Septemvri Under 1,5 goal-Over/Under 1,5 gol | ID scommessa Betfair 1:417771006781 | ID Scommessa AdM bc000000003fbfd83f09",Punta,2.14,"3,00", -- ," -3,00 ",Persa
08-feb-26 12:01:23,08-feb-26 12:16:21,"Dobrudzha - Septemvri Under 1,5 goal-Over/Under 1,5 gol | ID scommessa Betfair 1:417773973406 | ID Scommessa AdM bc0000000061f4e8f208",Punta,3.60,"4,50", -- ," -4,50 ",Persa
08-feb-26 10:40:23,08-feb-26 11:56:02,K Suresh v Siddh Banthia Siddh Banthia-Esito Finale | ID scommessa Betfair 1:417768264369 | ID Scommessa AdM bc0000000023219f610a,Punta,1.26,"2,00", -- ," 0,52 ",Vinta
08-feb-26 09:57:23,08-feb-26 11:46:35,At Sharma v A Kalyanpur At Sharma-Esito Finale | ID scommessa Betfair 1:417766022735 | ID Scommessa AdM bc000000002320df9f0a,Punta,2.28,"2,50", -- ," -2,50 ",Persa
08-feb-26 09:58:22,08-feb-26 11:46:35,At Sharma v A Kalyanpur A Kalyanpur-Esito Finale | ID scommessa Betfair 1:417766072287 | ID Scommessa AdM bc000000002320e3150a,Punta,1.73,"2,00", -- ," 1,46 ",Vinta
08-feb-26 10:26:21,08-feb-26 11:46:35,At Sharma v A Kalyanpur At Sharma-Esito Finale | ID scommessa Betfair 1:417767565432 | ID Scommessa AdM bc0000000023215b230a,Punta,5.10,"2,00", -- ," -2,00 ",Persa
08-feb-26 10:36:22,08-feb-26 11:46:35,At Sharma v A Kalyanpur At Sharma-Esito Finale | ID scommessa Betfair 1:417768056669 | ID Scommessa AdM bc0000000023218aea0a,Punta,3.35,"2,00", -- ," -2,00 ",Persa
08-feb-26 10:46:23,08-feb-26 11:46:35,At Sharma v A Kalyanpur A Kalyanpur-Esito Finale | ID scommessa Betfair 1:417768575201 | ID Scommessa AdM bc0000000061f27b5108,Punta,1.50,"2,00", -- ," 1,00 ",Vinta
08-feb-26 11:19:24,08-feb-26 11:46:35,At Sharma v A Kalyanpur A Kalyanpur-Esito Finale | ID scommessa Betfair 1:417770602258 | ID Scommessa AdM bc000000003fbfab6109,Punta,1.48,"3,00", -- ," 1,44 ",Vinta
08-feb-26 11:22:24,08-feb-26 11:46:35,At Sharma v A Kalyanpur At Sharma-Esito Finale | ID scommessa Betfair 1:417770798145 | ID Scommessa AdM bc000000003fbfc21e09,Punta,4.00,"4,50", -- ," -4,50 ",Persa
08-feb-26 11:24:23,08-feb-26 11:46:35,At Sharma v A Kalyanpur A Kalyanpur-Esito Finale | ID scommessa Betfair 1:417770941643 | ID Scommessa AdM bc000000003fbfd0dd09,Punta,1.26,"5,00", -- ," 1,30 ",Vinta
08-feb-26 11:34:23,08-feb-26 11:46:35,At Sharma v A Kalyanpur At Sharma-Esito Finale | ID scommessa Betfair 1:417771686217 | ID Scommessa AdM bc000000003fc02ef209,Punta,4.00,"3,00", -- ," -3,00 ",Persa
08-feb-26 11:15:23,08-feb-26 11:41:29,"Cagliari U20 - Inter U20 Over 1,5 goal-Over/Under 1,5 gol | ID scommessa Betfair 1:417770337312 | ID Scommessa AdM bc0000000061f32e7e08",Punta,1.40,"4,50", -- ," 1,80 ",Vinta
08-feb-26 11:23:23,08-feb-26 11:41:29,"Cagliari U20 - Inter U20 Under 1,5 goal-Over/Under 1,5 gol | ID scommessa Betfair 1:417770865564 | ID Scommessa AdM bc000000002322a7d90a",Punta,10.00,"5,00", -- ," -5,00 ",Persa
08-feb-26 11:16:24,08-feb-26 11:20:56,"Cagliari U20 - Inter U20 Over 0,5 goal-Over/Under 0,5 gol | ID scommessa Betfair 1:417770407970 | ID Scommessa AdM bc0000000061f335e408",Punta,1.09,"4,00", -- ," 0,36 ",Vinta
08-feb-26 09:37:22,08-feb-26 11:11:22,Hyeon Chung - Marco Trungelliti Hyeon Chung-Esito Finale | ID scommessa Betfair 1:417764936994 | ID Scommessa AdM bc0000000061f13f2a08,Punta,2.22,"2,50", -- ," 3,05 ",Vinta
08-feb-26 09:40:22,08-feb-26 11:11:22,Hyeon Chung - Marco Trungelliti Hyeon Chung-Esito Finale | ID scommessa Betfair 1:417765081369 | ID Scommessa AdM bc00000000232090bb0a,Punta,2.04,"2,50", -- ," 2,60 ",Vinta
08-feb-26 09:42:20,08-feb-26 11:11:22,Hyeon Chung - Marco Trungelliti Hyeon Chung-Esito Finale | ID scommessa Betfair 1:417765193195 | ID Scommessa AdM bc0000000023209a190a,Punta,2.00,"3,50", -- ," 3,50 ",Vinta
08-feb-26 09:43:21,08-feb-26 11:11:22,Hyeon Chung - Marco Trungelliti Hyeon Chung-Esito Finale | ID scommessa Betfair 1:417765246691 | ID Scommessa AdM bc0000000061f15ad808,Punta,1.98,"2,50", -- ," 2,45 ",Vinta
08-feb-26 09:44:22,08-feb-26 11:11:22,Hyeon Chung - Marco Trungelliti Hyeon Chung-Esito Finale | ID scommessa Betfair 1:417765309328 | ID Scommessa AdM bc000000002320a1250a,Punta,1.92,"3,50", -- ," 3,21 ",Vinta
08-feb-26 09:45:22,08-feb-26 11:11:22,Hyeon Chung - Marco Trungelliti Hyeon Chung-Esito Finale | ID scommessa Betfair 1:417765376299 | ID Scommessa AdM bc000000003fbdc93809,Punta,2.24,"3,50", -- ," 4,34 ",Vinta
08-feb-26 09:48:23,08-feb-26 11:11:22,Hyeon Chung - Marco Trungelliti Hyeon Chung-Esito Finale | ID scommessa Betfair 1:417765527150 | ID Scommessa AdM bc0000000061f170b908,Punta,2.02,"2,50", -- ," 2,55 ",Vinta
